GMDN,EMDN,score
55056,L0102,0.7468633353710175
55061,W02070403,0.9243507385253906
55062,W02070403,0.9089117348194122
55065,C010103,0.974387139081955
55066,W02070403,0.9152306020259856
55067,C010103,0.9717407524585724
55068,P030102110201,0.9653888940811156
55070,C0104020299,0.9756244122982024
55071,L1210,0.8950277268886566
55072,Z110603,0.9176067411899568
55073,L0908,0.8852712512016296
55074,L1910,0.8979636132717133
55075,L1910,0.7531557977199554
55076,W02070403,0.8618057668209076
55079,W02020502,0.820336103439331
55080,W02020502,0.8621730804443359
55082,Z110702,0.835657000541687
55085,L070805,0.6815271377563477
55086,L1905,0.6880334317684174
55088,L070809,0.8402727246284485
55097,B0399,0.9827648997306824
55107,W02070403,0.9072073996067048
55109,L1910,0.9072330594062804
55110,B0399,0.9176750481128692
55111,L091307,0.8695859014987946
55112,L0102,0.925003856420517
55113,H900303,0.9214723706245422
55117,L1907,0.8218863308429718
55118,L1907,0.7512693703174591
55121,Z11039007,0.9314269125461578
55122,C04020201,0.9555583000183104
55123,H010201010102,0.9364346265792848
55125,C010103,0.9429685473442078
55126,L0903,0.8585103750228882
55127,B0399,0.941236048936844
55128,C04020201,0.9627748131752014
55129,Z110603,0.904495656490326
55130,B0399,0.9599790275096892
55131,L0902,0.9412324726581572
55132,Z110603,0.906356930732727
55133,B0399,0.9490699470043182
55134,W02060201,0.7965928912162781
55138,W02070101,0.8314379751682281
55139,L031205,0.8079221248626709
55144,B0399,0.9226899147033693
55145,L1910,0.8102282285690308
55146,W02070403,0.871179610490799
55147,B0399,0.9225419163703918
55151,B0399,0.8044624924659729
55157,C010103,0.9271177649497986
55160,W02070403,0.8676689267158508
55161,C010103,0.980071634054184
55162,B030299,0.960355818271637
55164,C04020201,0.9520602524280548
55165,W02070403,0.9042468667030334
55168,W02070403,0.7721914947032928
55174,W02070403,0.7928504943847656
55180,W020702,0.8447087407112122
55181,W02020502,0.8684587776660919
55183,K0199,0.8150975704193115
55195,B0399,0.8937907218933105
55196,L1910,0.7464122772216797
55198,B0399,0.9526697397232056
55199,K0199,0.9585823118686676
55200,C04020201,0.9393483698368073
55201,L0102,0.841023862361908
55202,B0399,0.9471668899059296
55203,B0399,0.9223840534687042
55205,B030299,0.93784037232399
55206,B0399,0.9546929597854614
55207,L04100201,0.8368667662143707
55208,C04020201,0.9025024771690368
55209,W02070403,0.845992386341095
55210,C04020201,0.945075899362564
55211,C04020201,0.8768506050109863
55214,L03140104,0.8308714032173157
55223,Z110603,0.875197172164917
55226,L03140104,0.9144933521747588
55227,L26,0.9074223935604095
55233,L1910,0.8729786276817322
55234,W02070403,0.9480502903461456
55235,W02020502,0.9332770705223083
55245,B0399,0.9424490630626678
55247,W02070403,0.9455651938915252
55248,W02050202,0.9030019342899324
55254,W02070403,0.9173754453659058
55274,Z11039002,0.9223943650722504
55275,W02070403,0.9707699120044708
55276,W02070403,0.9702461361885072
55301,B0399,0.987287938594818
55306,W02050113,0.9703304171562196
55308,W02070102,0.9503303468227386
55310,W02070403,0.9670452177524568
55311,B0399,0.9756632447242736
55312,W02070102,0.9443131983280182
55314,B0399,0.991624504327774
55315,B0399,0.9907897114753724
55316,C010103,0.9892606139183044
55322,B0399,0.9732183814048768
55324,L1910,0.8504807353019714
55326,B0399,0.9763377010822296
55327,B0399,0.9827016592025756
55328,L1714,0.905658721923828
55329,L1210,0.9088481366634368
55330,L179002,0.9326744973659516
55332,L1910,0.8177353143692017
55334,L090902,0.9047344923019408
55341,W02070403,0.8056237399578094
55342,L179002,0.9187864363193512
55343,W02070102,0.915364384651184
55348,B0399,0.900561660528183
55351,L1910,0.888274073600769
55353,W02050113,0.9604101181030272
55359,L1910,0.8738069236278534
55360,B0399,0.9851946830749512
55363,H900303,0.8683543503284454
55369,L1910,0.8949640393257141
55370,B0399,0.9718977808952332
55371,B0399,0.9757512807846068
55372,B0399,0.9567045271396636
55389,B030299,0.9229346811771392
55405,C04020201,0.9470813870429992
55407,C010103,0.9776455163955688
55408,B0399,0.9611324071884156
55409,W02050202,0.9101710617542268
55414,L1910,0.8794074058532715
55415,B0399,0.9726199209690094
55417,W02020502,0.9014417827129364
55422,W02070403,0.9097058773040771
55423,W02070403,0.959291249513626
55424,C010103,0.980960726737976
55425,W02070102,0.928694099187851
55426,B0399,0.9607698917388916
55431,W02070403,0.9299174547195436
55432,C010103,0.9603554904460908
55434,W02070403,0.8914398550987244
55435,L031205,0.934137225151062
55436,W02070403,0.9447328150272368
55437,W02070102,0.913793534040451
55438,L070809,0.8995663523674011
55439,B030299,0.9343973696231842
55440,C010103,0.97272390127182
55441,L1911,0.8897603452205658
55442,L1910,0.8894372582435608
55443,L03140104,0.9391871392726898
55444,B0399,0.9595021605491638
55445,W02070102,0.9010535776615144
55446,L070809,0.8864946365356445
55447,C04020201,0.960703045129776
55449,L1711,0.9039532840251924
55450,W02070403,0.8189713358879089
55451,B0399,0.9785405099391936
55452,B0399,0.9696677923202516
55453,B0399,0.9606179893016816
55455,W02070403,0.8734033703804016
55457,L031103,0.7275229394435883
55459,B0399,0.8928850889205933
55460,C04020299,0.9090523719787598
55461,W02079002,0.8302456438541412
55462,W02020502,0.8200831711292267
55463,B0399,0.8618347942829132
55465,C010103,0.9719798266887664
55466,C010103,0.9745699763298036
55467,C010103,0.964420646429062
55470,W02070403,0.9289278090000151
55471,W02070102,0.9095780849456788
55472,B0399,0.8847358822822571
55473,B0399,0.8645701706409454
55474,W02020502,0.8935064971446991
55482,P030101030203,0.921218365430832
55483,W02070403,0.8786231875419617
55487,W02070403,0.8700809180736542
55489,C04020201,0.8980013132095337
55490,C04020201,0.9413149952888488
55491,B0399,0.9395277500152588
55492,W02069005,0.9166331589221954
55493,W020702,0.8946326076984406
55495,M050101,0.9237546026706696
55496,W02070403,0.8901666700839996
55498,H90020103,0.9064007103443146
55499,L070703,0.9368951618671416
55500,H900303,0.9281629323959352
55501,M050101,0.9287767708301544
55521,B0399,0.9089228510856628
55522,C04020299,0.9472375810146332
55523,B0399,0.9574570059776306
55524,W02079002,0.8582166135311127
55525,W02070403,0.882821798324585
55526,K0199,0.9524795413017272
55527,W02020502,0.91675865650177
55528,M050101,0.9133465886116028
55546,J0402,0.8584315776824951
55548,W0202059010,0.9030993580818176
55550,L1711,0.8756861388683319
55551,C04020201,0.94836488366127
55552,L0102,0.9071374833583832
55553,L1711,0.9184709787368774
55559,C04020299,0.9333723485469818
55560,W02079002,0.9277724027633668
55561,M050101,0.8910300433635712
55562,L1910,0.8644069731235504
55568,M050101,0.9082085490226746
55569,H900303,0.914029985666275
55570,H900303,0.9262571036815644
55579,L1910,0.8414523005485535
55580,L1711,0.899061769247055
55581,W0202059010,0.8923797905445099
55582,G010102,0.8618342578411102
55602,H900303,0.8557972609996796
55607,H900304,0.818185567855835
55608,L1910,0.8855731785297394
55610,W0201020205,0.9099800288677216
55611,W0202059012,0.9146912693977356
55612,M050101,0.9152214527130128
55623,P030101030203,0.959260642528534
55630,C04020299,0.920967012643814
55631,W02079002,0.8956453800201416
55632,W02070102,0.8363322615623474
55636,M050101,0.9096818566322328
55642,L010101,0.8718488216400146
55644,W020702,0.9156126081943512
55645,R060102,0.9147489368915558
55666,C04020201,0.9030151069164276
55672,L090902,0.9655445218086244
55673,B0399,0.9812539219856262
55674,W02050112,0.9374197125434875
55675,L010101,0.8058466613292694
55679,L070703,0.8884506225585938
55680,L1706,0.869261622428894
55681,L1911,0.8749115765094757
55682,W02070302,0.8233002424240112
55687,C04020201,0.9181685745716096
55688,W02070403,0.8952231109142303
55689,W02070102,0.8854683339595795
55692,W02070102,0.9107497930526732
55693,W02070403,0.8958187997341156
55696,L26,0.9186656177043916
55701,L1210,0.9380284249782562
55705,L0102,0.8679521679878235
55707,W02070403,0.8985369503498077
55708,W02070403,0.8631113171577454
55709,W02020502,0.8709130585193634
55712,H900304,0.7831273674964905
55717,W0202059010,0.8996736705303192
55719,L1711,0.8725136816501617
55722,L1711,0.9402081668376924
55723,L1711,0.9355939328670502
55724,W0202059010,0.9353115856647491
55734,T01010203,0.9359929859638214
55736,K0199,0.940623551607132
55737,B0399,0.9416823089122772
55738,L26,0.8632600009441376
55745,W020702,0.8835671842098236
55747,W02070403,0.9443336129188538
55748,W0202059010,0.9298933744430542
55749,M050101,0.9394274353981018
55750,L1711,0.8286387622356415
55756,L1910,0.7706222236156464
55757,C04020299,0.9227912425994872
55758,C04020299,0.8971520066261292
55764,H900304,0.8160860240459442
55767,B030299,0.9493233561515808
55768,B0399,0.9014133512973784
55769,W0202059012,0.8502765595912933
55772,W02060201,0.7790758907794952
55774,L1711,0.8771582841873169
55775,H900303,0.8714376091957092
55776,L0102,0.8760093450546265
55784,W02070102,0.906106024980545
55791,W02079002,0.9121027886867524
55793,L1706,0.7994949817657471
55797,H900303,0.8772784471511841
55814,B0399,0.9379788637161256
55816,B0399,0.9609000086784364
55817,B030299,0.923652410507202
55818,W02070403,0.7805754840373993
55824,H010202020302,0.7958291172981262
55825,M050101,0.6980649828910828
55826,H900303,0.7975652813911438
55829,A019013,0.8460313975811005
55831,H900303,0.872364342212677
55833,L26,0.5279909521341324
55834,L0204,0.615651324391365
55836,H90020103,0.895577073097229
55837,K0199,0.6736055910587311
55842,K0199,0.8154793083667755
55843,L0204,0.819687694311142
55844,L0206,0.484569638967514
55846,L26,0.6716036200523376
55847,H900303,0.7890925109386444
55848,K0199,0.921687662601471
55849,L26,0.9177150428295135
55850,H900303,0.907425493001938
55851,A019013,0.7862635254859924
55854,W0202059010,0.932531476020813
55855,W0202059010,0.9134019315242768
55857,C04020201,0.8509529829025269
55858,C04020201,0.9047790765762328
55859,H900303,0.840907633304596
55860,W0202059010,0.9252217411994934
55861,W0202059010,0.9056416749954224
55862,C04020201,0.9062285125255584
55863,W0202059010,0.9068665206432344
55864,B0399,0.9310559332370758
55865,C04020299,0.949518233537674
55866,W0202059010,0.9298096001148224
55867,C04020201,0.9265140295028688
55868,C04020201,0.8978477716445923
55871,W0202059010,0.9188861846923828
55872,L1910,0.8086349368095398
55873,L070803,0.7580136656761169
55874,W020702,0.8758309185504913
55875,M050101,0.8722008764743805
55876,W020702,0.828554630279541
55877,L26,0.9172220528125764
55878,C04020201,0.9407717287540436
55879,W02020502,0.9201256036758424
55880,L1910,0.8349177837371826
55881,L1711,0.8798039257526398
55882,M050101,0.8833507299423218
55883,W02020502,0.8727159202098846
55884,L26,0.8486273288726807
55894,G010302,0.910083383321762
55895,W02070403,0.9277519583702089
55897,L1910,0.8391842842102051
55898,U020301,0.8694754838943481
55899,W020702,0.9255681037902832
55900,W020702,0.9064286649227142
55904,B0399,0.8186116218566895
55906,W02020502,0.8962285220623016
55931,L070809,0.8336623013019562
55932,R060203,0.7838312685489655
55934,V0903,0.967474639415741
55936,R060203,0.8194059133529663
55937,L070803,0.7868373394012451
55949,H900304,0.9127793908119202
55966,B0399,0.9298138618469238
55970,H900304,0.8626761734485626
55971,L070809,0.8906880915164948
55972,H900304,0.8753882348537445
55974,B0399,0.9268049597740172
55975,Z110603,0.8959948718547821
55977,C04020201,0.9510438144207
55978,L1910,0.8685908019542694
55981,L1714,0.9557138979434968
55982,L1913,0.9483599066734314
55983,W020702,0.9138955771923064
55984,W02070403,0.9248173236846924
55985,M03030203,0.947968989610672
55986,H900303,0.9090778231620787
55987,W02070403,0.8921726644039154
55988,H900304,0.9195034205913544
55989,B030299,0.8844150006771088
55990,K0199,0.9048531949520112
55992,W02070102,0.905814290046692
55993,L1714,0.9472537338733672
55994,W02050202,0.9518440663814544
55995,W02020502,0.928495228290558
55996,H900303,0.8812259137630463
55997,L070809,0.9100023210048676
55999,L031205,0.9402386248111724
56000,W020702,0.8983324766159058
56001,B0399,0.9053852558135986
56003,W02020502,0.9326211512088776
56005,B0399,0.9187226593494416
56009,L26,0.90108785033226
56013,W02020502,0.9306618571281432
56014,L26,0.91281458735466
56021,W02020502,0.8812141418457031
56022,V06010199,0.840277910232544
56025,W02020502,0.9288211464881896
56026,W02070403,0.889802485704422
56028,B0399,0.9688392877578736
56029,B0399,0.95000159740448
56031,W02020502,0.9244856238365172
56034,L0102,0.8787345588207245
56035,L0102,0.8185174763202667
56037,W02020502,0.9175845980644226
56038,R060201,0.9354462325572968
56042,W02020502,0.9497223198413848
56043,W02079003,0.9047831892967224
56047,W02020502,0.9278815388679504
56055,W02020502,0.9556677341461182
56059,L0102,0.9349111914634703
56072,B0399,0.9704369008541108
56073,W0202059012,0.8668704032897949
56078,P030102110203,0.9217007458209991
56080,B030299,0.968773066997528
56081,B0399,0.9503534436225892
56082,B0399,0.951179176568985
56091,L1210,0.8827705085277557
56092,H900303,0.9251168072223664
56095,L070703,0.8617305159568787
56096,H900303,0.8626419007778168
56098,W02070102,0.8738132417201996
56108,L1210,0.9074054956436156
56125,W02070403,0.8108607828617096
56128,W02070102,0.9107456505298616
56129,W02070403,0.7595389485359192
56130,B0399,0.8500109016895294
56138,L1911,0.8543334603309631
56146,B0399,0.901652455329895
56151,W02070403,0.8105936646461487
56155,B0399,0.9507438838481904
56156,W02020502,0.9406757652759552
56171,C010103,0.9381083548069
56172,W02020502,0.8372421562671661
56180,B0399,0.8871479332447052
56181,K0199,0.9445441663265228
56189,C010103,0.9382287859916688
56195,W02079002,0.9615337550640106
56196,C04020201,0.957426518201828
56202,L0102,0.8332675993442535
56203,L0102,0.854279100894928
56207,L250301,0.8227356672286987
56208,C04020201,0.79901322722435
56209,M03030203,0.730279266834259
56221,L070703,0.9214849770069122
56223,W02070403,0.8359515070915222
56225,C04020201,0.8890230357646942
56232,W02070403,0.9209944903850557
56247,W02020502,0.9086516797542572
56249,W02020502,0.8827152848243713
56250,W02020502,0.9253037869930268
56253,L1711,0.9442149996757508
56260,W02070403,0.9239343404769896
56262,L0918,0.8872502446174622
56272,B0399,0.9561816155910492
56273,C04020201,0.9551926255226136
56276,W02070403,0.8479426503181458
56280,M03030203,0.6848560869693756
56282,H900303,0.8055596649646759
56283,R900901,0.7722111642360687
56284,K0199,0.7810748219490051
56286,B0399,0.62266606092453
56287,A019013,0.7578310370445251
56288,K0107,0.7381973266601562
56290,V0905,0.9082646071910858
56291,V06010199,0.5288877338171005
56293,K0107,0.6443732678890228
56296,C010103,0.9476665258407592
56297,K0199,0.6901798844337463
56300,W02020502,0.5745283216238022
56301,L080805,0.7641721963882446
56302,A019013,0.6389798820018768
56303,Y12030601,0.6106951236724854
56304,U020301,0.7803567349910736
56305,A019013,0.9263353943824768
56308,M050101,0.8702541887760162
56309,L26,0.8289235830307007
56310,M050101,0.905312031507492
56311,H900303,0.6176108121871948
56312,H900303,0.7632659077644348
56316,A019013,0.806139200925827
56318,L0102,0.852791041135788
56320,L0206,0.8715671598911285
56321,L0903,0.943733811378479
56324,L1710,0.9124653041362762
56329,L14040202,0.9181275367736816
56358,L0903,0.9348484873771667
56361,L091307,0.8819273114204407
56366,H900303,0.7778260409832001
56373,H900303,0.9372969269752502
56398,H900303,0.8788015246391296
56400,L0202,0.8700792789459229
56401,W020702,0.887376993894577
56403,L1910,0.8927352428436279
56404,L1910,0.8449626564979553
56461,H900304,0.8978613913059235
56492,H900303,0.8108087480068207
56526,L1910,0.9019635617733002
56529,L0202,0.9360063076019288
56531,M050101,0.9112326502799988
56537,L090902,0.9410225450992584
56545,L091307,0.8697247505187988
56551,L090902,0.9370568096637726
56552,L091307,0.8736905455589294
56559,Z110603,0.923959493637085
56560,V0904,0.9664803445339204
56564,H900303,0.9090639054775238
56568,L1910,0.8720844984054565
56569,L1913,0.8147663474082947
56573,Z110603,0.9407866299152374
56576,C04020201,0.9712499976158142
56579,U020104,0.8952175974845886
56610,L0102,0.8199177384376526
56611,L0102,0.7874180674552917
56614,C0104020299,0.979048639535904
56615,K0199,0.9707885682582856
56617,L03140104,0.8917507827281952
56619,L1910,0.9126855731010436
56621,A019013,0.8581123650074005
56622,A019013,0.8897981941699982
56623,L26,0.8741164207458496
56624,L26,0.8259509801864624
56627,B030299,0.8624784648418427
56630,L0102,0.8376410007476807
56631,B0399,0.8955381214618683
56634,M050101,0.7750576734542847
56636,A019013,0.6819673478603363
56637,B030299,0.8929229974746704
56638,H900304,0.9177492260932922
56639,H900303,0.9290992319583892
56640,M050101,0.6606153547763824
56641,C010103,0.8699150681495667
56642,B0399,0.8823617994785309
56643,M050201,0.8368282914161682
56644,M050201,0.7503749132156372
56645,A019013,0.7501718699932098
56647,Q0199,0.8462145328521729
56648,H900303,0.886842280626297
56649,L26,0.8563151657581329
56650,L26,0.7757762372493744
56651,L26,0.8163884282112122
56652,A019013,0.8918894827365875
56653,V0905,0.8083146214485168
56654,A010505,0.9404769241809844
56655,A019013,0.6876689195632935
56656,W02070403,0.851712167263031
56657,W0201020205,0.8612214028835297
56658,W02020502,0.897773802280426
56660,H900304,0.8979761302471161
56661,C04020201,0.9093371629714966
56663,W02020502,0.9149534404277802
56667,H900303,0.9533295333385468
56668,W02020502,0.8472369909286499
56669,W0202059010,0.88345667719841
56670,W02020502,0.9103464782238008
56671,L26,0.9252798855304718
56672,W02020502,0.9011496007442474
56673,H90020103,0.9481383562088012
56676,W02079002,0.9288975596427916
56677,Z12139006,0.9420780539512634
56679,W02020502,0.910418540239334
56680,W020305,0.8894688785076141
56681,W0202059010,0.9412067532539368
56682,C04020201,0.9344782531261444
56683,L26,0.8252857625484467
56684,M050101,0.9350013136863708
56685,L26,0.8743028342723846
56686,H900304,0.7788962423801422
56687,B0399,0.971231073141098
56689,W02020502,0.9267593622207642
56690,L26,0.8971759378910065
56691,W02020502,0.8926405310630798
56696,W02020502,0.9098240733146667
56698,W0202059012,0.741669237613678
56699,W0202059010,0.8413874506950378
56700,H900303,0.7959243655204773
56701,L26,0.9064386785030364
56702,V0905,0.939445286989212
56703,V0903,0.957616001367569
56704,B0399,0.8681964874267578
56705,L0102,0.9131705164909364
56706,W020702,0.8559504449367523
56708,B0399,0.8168213963508606
56709,L26,0.8214076459407806
56710,B030299,0.8023970127105713
56711,C010103,0.9330017864704132
56714,C04020201,0.843209445476532
56718,W02020502,0.9376818537712096
56721,V0905,0.9552573561668396
56724,H900303,0.867405891418457
56726,H900303,0.8501959443092346
56727,W02070102,0.9170239865779876
56728,L1910,0.8060902655124664
56730,L26,0.7569624185562134
56731,A019013,0.733705073595047
56732,L0902,0.7491575181484222
56733,B0399,0.9331499934196472
56735,B0399,0.9625992476940156
56736,K0199,0.8737924098968506
56737,W02020502,0.8980108797550201
56739,H900303,0.7804789543151855
56742,C04020201,0.87340047955513
56743,M050101,0.8346228301525116
56747,W02020502,0.8128489851951599
56748,R060203,0.7536684274673462
56749,L26,0.7296212911605835
56754,B0399,0.979125827550888
56757,B0399,0.969876915216446
56759,C010103,0.967762053012848
56764,W020702,0.9502316415309906
56766,K0107,0.8249975442886353
56768,B0399,0.9437088966369628
56770,B0399,0.9679749608039856
56775,K0199,0.8812914788722992
56777,C04020299,0.8954596221446991
56780,K0199,0.8997993767261505
56781,C04020299,0.918061465024948
56782,W02020502,0.8957688212394714
56785,K0199,0.904965877532959
56791,W02070403,0.9055443704128264
56793,H900303,0.9438587427139282
56796,B030299,0.9375917315483092
56798,C04020201,0.9156329333782196
56801,L1711,0.8321697413921356
56806,B0399,0.866265058517456
56808,C04020201,0.8715839385986328
56811,M050101,0.8576205670833588
56813,M050101,0.8981404304504395
56817,B030299,0.8962312042713165
56823,B0399,0.946704775094986
56825,C04020201,0.924886018037796
56828,W02079002,0.8483640849590302
56830,H900303,0.873417317867279
56833,B030299,0.9208170771598816
56835,C04020201,0.8973453640937805
56838,W02079002,0.8456009030342102
56840,C04020201,0.8763109147548676
56843,B0399,0.9151138365268708
56845,W02079002,0.8858062028884888
56847,H900303,0.9241614043712616
56850,M0304010303,0.9574587643146516
56852,M0304010303,0.9662456214427948
56859,W0201020205,0.7965762913227081
56860,W02079002,0.8206823766231537
56862,W02070403,0.8766893744468689
56864,W0201020205,0.7830058932304382
56870,K0199,0.9193975925445556
56872,L0202,0.698675274848938
56874,M03030203,0.8791813850402832
56876,L070809,0.5827146172523499
56877,W02079002,0.7949494123458862
56878,C04020299,0.8791710436344147
56879,C04020201,0.8137490451335907
56882,W02079002,0.8523813784122467
56884,H900303,0.8700330555438995
56886,L1910,0.7366136610507965
56887,L0902,0.8282254934310913
56889,U020301,0.8525899350643158
56891,C9005,0.7802447080612183
56894,B0399,0.8658212125301361
56895,B0399,0.9311507046222688
56897,B030299,0.9449032843112946
56906,B030299,0.9623020887374878
56911,B030299,0.9670231640338898
56913,B030299,0.946593850851059
56915,W02070403,0.710412472486496
56916,L0925,0.8472995758056641
56917,U020301,0.7666928470134735
56919,C04020201,0.9200612008571624
56920,H900303,0.8542709946632385
56922,U020301,0.7611368894577026
56924,U020301,0.809619814157486
56925,L070809,0.629944235086441
56926,L23,0.7690650820732117
56928,L23,0.7703356444835663
56930,L23,0.7742592990398407
56932,U020102,0.8020628988742828
56934,U020301,0.7740201354026794
56936,L23,0.761549562215805
56937,L070809,0.6609980463981628
56938,H900303,0.7894839644432068
56940,Y120315,0.8352990746498108
56942,Y120315,0.8198134899139404
56944,L23,0.801809549331665
56946,H900303,0.9030931293964386
56948,H900303,0.774005115032196
56950,H900303,0.8039056062698364
56952,U020102,0.8448297381401062
56953,W02070403,0.6729095876216888
56954,U020301,0.7856930196285248
56956,U020301,0.8258286416530609
56958,C04020201,0.941520094871521
56960,U020102,0.8283033072948456
56962,V0905,0.9315750598907472
56964,B030299,0.9099054336547852
56966,H900303,0.815418541431427
56967,L1907,0.8060847222805023
56968,K0199,0.8550212681293488
56970,B0399,0.9059238433837892
56972,C04020201,0.9413534998893738
56973,H900303,0.7373484969139099
56974,L23,0.8362259566783905
56976,A019013,0.9453562796115876
56978,G010102,0.8503421247005463
56980,L23,0.8541378676891327
56982,U020302,0.8054246306419373
56984,Y120315,0.877817839384079
56985,L070705,0.6469031572341919
56986,U020301,0.8200795352458954
56987,W02070403,0.8395042419433594
56988,B0399,0.9578117728233336
56990,V0905,0.9569556713104248
56991,Z119005,0.7895165383815765
56992,G010202,0.8408783078193665
56994,H900303,0.921684503555298
56996,C04020201,0.9384486675262452
56998,W0201020205,0.9071582853794098
57000,U020301,0.7879800498485565
57001,L0908,0.8812534511089325
57002,K0199,0.8252635598182678
57004,L0918,0.8353878557682037
57006,M050102,0.8271673321723938
57008,H900303,0.8142260313034058
57010,U020102,0.7852332592010498
57012,U020301,0.811646580696106
57014,U020301,0.8090030252933502
57016,Y120315,0.7880920767784119
57018,U020103,0.8287203907966614
57020,U020103,0.8150623440742493
57022,H900303,0.8180584907531738
57025,L070703,0.6456436961889267
57026,Y120315,0.7805890440940857
57028,G010202,0.7854638993740082
57030,H900303,0.7691076993942261
57032,C010103,0.9188101589679718
57033,Z11900880,0.8038700819015503
57034,H900303,0.8492655158042908
57036,U020301,0.787404865026474
57040,L0918,0.8555744886398315
57042,Z119005,0.8969733119010925
57047,U020301,0.8242221176624298
57048,L179002,0.9047447741031648
57049,L1711,0.8943284153938293
57050,L1910,0.8860683441162109
57051,L070703,0.6456451117992401
57052,W02079002,0.8758937120437622
57053,W02070403,0.8726087808609009
57054,B0399,0.9316650032997132
57056,W020702,0.9218528270721436
57058,M050102,0.9027954041957856
57060,H900303,0.9252796471118928
57062,L26,0.9223276972770692
57064,K0199,0.9073502123355864
57066,M03030203,0.9498600959777832
57068,B0399,0.8408800065517426
57069,B0399,0.9478703439235688
57071,M03030203,0.912694811820984
57073,B0399,0.8771735429763794
57079,B030299,0.952626734972
57168,W02070403,0.7457661032676697
57169,U020302,0.8510569036006927
57171,C04020201,0.9234619140625
57173,L070803,0.7031557857990265
57174,C04020201,0.89448082447052
57176,L0206,0.8836844563484192
57183,L1910,0.8708237707614899
57184,B0399,0.9729211032390594
57186,B0399,0.949819713830948
57190,B030299,0.932674378156662
57194,W02070403,0.6983985304832458
57195,B0399,0.8916799426078796
57197,L0102,0.8491485714912415
57200,M050101,0.8598054945468903
57202,M050101,0.8992385268211365
57205,B0399,0.949000209569931
57209,V0905,0.937438666820526
57210,C04020299,0.8949431478977203
57212,V0904,0.9588060081005096
57215,K0199,0.9051019549369812
57217,W02070403,0.9101274609565736
57220,C010103,0.914411634206772
57221,C04020201,0.8395473957061768
57224,W02020502,0.9183003008365632
57236,K0199,0.9288903176784516
57237,L1910,0.7908570170402527
57238,B0399,0.9473129510879515
57239,L070805,0.9196705222129822
57240,L1706,0.9005523025989532
57242,C04020201,0.8732655048370361
57243,B030299,0.9389159083366394
57248,H900303,0.8383632898330688
57250,K0199,0.8893913626670837
57252,M03030203,0.8707137703895569
57254,W02070403,0.7806747257709503
57255,W02070403,0.8454396426677704
57257,B0399,0.9487458169460296
57260,L03140104,0.8208476901054382
57265,H900304,0.937751442193985
57267,H900303,0.9465051591396332
57269,W02070403,0.7583593428134918
57270,B030299,0.9514475762844086
57271,G0199,0.8822140395641327
57272,L26,0.8799105882644653
57273,M050101,0.8901201486587524
57275,C04020201,0.9453014135360718
57277,C04020201,0.957650065422058
57285,M050102,0.7448479533195496
57287,M03030203,0.815140575170517
57292,H900303,0.8694183826446533
57294,H900304,0.9365992844104768
57299,C010103,0.9497419893741608
57300,B0399,0.9663322865962982
57301,B0399,0.9738890826702118
57302,W02070403,0.8488671183586121
57303,B0399,0.9275780022144318
57305,H900305,0.8203116655349731
57307,L0207,0.8606378138065338
57308,L1711,0.8970276117324829
57310,B0399,0.9237571358680724
57312,B0399,0.9425887167453766
57314,B0399,0.9351894557476044
57316,B0399,0.945896565914154
57318,B0399,0.9326929450035096
57320,L031205,0.7887184023857117
57325,B0399,0.9218731820583344
57326,B0399,0.6749323904514313
57327,A019013,0.8393271267414093
57331,K0199,0.9150033295154572
57332,L070805,0.6733478903770447
57333,H900303,0.7278349697589874
57335,H900303,0.874892920255661
57337,W020702,0.7907408177852631
57338,K01020107,0.8848020732402802
57340,C04020201,0.9212909638881684
57343,W02079002,0.877417266368866
57349,K0199,0.9417348206043245
57351,W02079003,0.85538449883461
57357,L1710,0.8207495510578156
57362,B0399,0.9123844802379608
57364,W02070403,0.88459312915802
57366,C010103,0.9447903633117676
57370,W02070403,0.8445837199687958
57371,W020702,0.9160143136978148
57376,C04020201,0.8881168067455292
57378,K01020112,0.8184100091457367
57383,W02070403,0.9120385646820068
57385,C04020201,0.9576672315597534
57388,H900304,0.7471920549869537
57390,M03030203,0.8643881976604462
57392,L1910,0.7456939220428467
57393,B0399,0.9105268716812134
57395,W020702,0.8682092428207397
57398,W02020502,0.8297103345394135
57400,C04020201,0.9197582602500916
57403,B0399,0.9010547697544098
57405,W02070403,0.8726325333118439
57408,M050102,0.7431849837303162
57410,C04020201,0.889265239238739
57418,J0402,0.7978238463401794
57420,J0402,0.8882837891578674
57422,W02070403,0.7248191237449646
57423,U020301,0.8571377992630005
57425,C04020201,0.9184561669826508
57428,K01020107,0.8179988265037537
57430,H900303,0.8994518220424652
57433,Y120315,0.8665376305580139
57435,W020702,0.9160135686397552
57438,B0399,0.910672128200531
57440,H900303,0.8844781816005707
57442,H900303,0.9396281242370604
57445,L1711,0.7984447479248047
57447,M050101,0.9050394296646118
57450,W02079002,0.8701196312904358
57452,B0399,0.963268369436264
57456,P030102090201,0.9319106340408324
57457,B0399,0.9579558074474336
57459,B0399,0.9276600480079652
57461,W02070403,0.9565655887126924
57462,W02070102,0.9411198794841766
57464,L03140104,0.8395973443984985
57466,L0102,0.8697798848152161
57469,K0199,0.9221492409706116
57471,L03140104,0.750777393579483
57473,W02070403,0.8716149032115936
57481,W02079002,0.7284649610519409
57483,C04020201,0.8504520356655121
57486,C010103,0.9300632774829865
57488,B0399,0.825764536857605
57490,C04020201,0.8625212609767914
57493,H900304,0.8462905585765839
